feedback_id,feedback_text,sentiment_label,department,feedback_source,rating_score,intern_experience,program_duration,would_recommend,timestamp
FB_00600,Every day at this company taught me something new. I was treated with respect and my ideas were taken seriously. I feel fully prepared to enter the workforce thanks to this experience.,positive,Marketing,intern_survey,7.1,first_internship,2 months,True,2024-11-09 11:05:08
FB_01748,This was the best internship I have ever had. Leadership genuinely cared about my personal and professional development. I feel fully prepared to enter the workforce thanks to this experience.,positive,Product,intern_survey,7.1,first_internship,3 months,True,2023-03-25 11:13:47
FB_02352,This experience was more harmful than helpful to my career. Communication within the team was inconsistent and often unclear. Future interns deserve much better than what I experienced here.,negative,Operations,intern_survey,1.9,third_or_more,6 months,False,2024-01-31 00:31:01
FB_01430,I highly recommend this internship program to any student. Leadership genuinely cared about my personal and professional development. I will always look back on this experience with immense gratitude.,positive,Product,mid_term_review,8.0,first_internship,6 months,True,2024-12-11 09:07:07
FB_01115,I would choose this internship all over again. The tools and technologies I used here are cutting-edge. I am proud of everything I accomplished during this program.,positive,Data Science,mid_term_review,9.2,first_internship,3 months,True,2024-11-17 07:03:19
FB_00643,I grew so much professionally during this program. My contributions were recognized and celebrated by the entire team. The impact of this internship on my resume and mindset is immeasurable.,positive,Data Science,exit_interview,7.6,first_internship,6 months,True,2024-08-16 20:02:13
FB_00403,I walked away with skills and confidence I lacked before. My contributions were recognized and celebrated by the entire team. The skills I developed here will benefit me for years to come.,positive,Engineering,mid_term_review,7.0,first_internship,3 months,True,2024-10-01 22:33:32
FB_00491,I had a fantastic experience working here. Regular one-on-ones with my manager kept me on track and motivated. My career trajectory changed positively because of this internship.,positive,Sales,mid_term_review,7.1,third_or_more,3 months,True,2024-02-04 11:24:56
FB_02500,I struggled throughout this internship due to poor management. There was significant disconnect between what was promised and delivered. The internship added little value to my resume or my personal growth.,negative,Product,intern_survey,1.5,second_internship,6 months,False,2024-08-11 07:51:18
FB_01004,I walked away with skills and confidence I lacked before. Regular one-on-ones with my manager kept me on track and motivated. This company clearly values its interns and it makes a huge difference.,positive,Operations,intern_survey,8.0,second_internship,3 months,True,2023-03-14 10:08:51
FB_02115,"My experience here was isolating and professionally unfulfilling. Resources and tools were outdated, making it hard to do quality work. This program failed to deliver on every promise made during recruitment.",negative,Sales,online_form,4.0,first_internship,1 month,False,2023-03-26 03:45:01
FB_03485,The internship did not provide the growth opportunities I needed. Communication within the team was inconsistent and often unclear. This program failed to deliver on every promise made during recruitment.,negative,Operations,exit_interview,1.0,first_internship,2 months,False,2023-07-23 23:36:49
FB_01879,This was the best internship I have ever had. I had the chance to present my work to senior management. I would accept a full-time offer here without hesitation.,positive,Sales,intern_survey,7.7,third_or_more,1 month,True,2023-09-21 09:30:18
FB_02474,The internship started off poorly and never really recovered. The workplace culture was cliquish and difficult to break into. I ended the internship more confused about my career than before.,negative,Finance,online_form,2.3,second_internship,1 month,False,2023-06-30 15:00:43
FB_00271,"I absolutely loved my time at this company. The diverse team helped me see problems from multiple perspectives. I feel more confident, skilled, and ready for the real world.",positive,Design,exit_interview,8.2,second_internship,2 months,True,2023-09-14 12:32:54
FB_02342,My experience here was isolating and professionally unfulfilling. I was given repetitive busywork instead of meaningful assignments. This program needs a complete overhaul before it can benefit interns.,negative,Data Science,mid_term_review,2.8,third_or_more,3 months,False,2023-10-27 06:05:27
FB_03059,"I struggled throughout this internship due to poor management. The onboarding was confusing, poorly planned, and overwhelming. I sincerely hope improvements are made for future cohorts.",negative,Finance,exit_interview,2.0,third_or_more,6 months,False,2024-05-21 18:58:56
FB_03199,The internship was poorly run from the very first day. I felt micromanaged to a degree that stifled my creativity and growth. I ended the internship more confused about my career than before.,negative,Sales,mid_term_review,3.3,third_or_more,1 month,False,2024-05-20 08:17:24
FB_01045,The internship was challenging in the best possible way. I attended meetings that gave me real insight into business strategy. The impact of this internship on my resume and mindset is immeasurable.,positive,Product,intern_survey,9.0,second_internship,2 months,True,2023-07-08 05:47:05
FB_03498,I spent most of my internship doing tasks unrelated to my role. Communication within the team was inconsistent and often unclear. The damage to my confidence took months to overcome after this.,negative,Operations,intern_survey,2.8,second_internship,2 months,False,2023-11-20 08:05:59
FB_02794,"Unfortunately, this internship fell far short of expectations. There was no structured learning plan or development program. I sincerely hope improvements are made for future cohorts.",negative,Engineering,online_form,2.2,second_internship,6 months,False,2023-01-22 23:07:27
